120,29,166,199,97,137,41,58,153
145,29,155,199,82,138,63,56,133
131,52,164,194,90,131,58,40,140
140,34,156,196,92,136,53,57,136
127,47,142,206,98,125,58,53,144
132,30,161,203,113,123,49,43,146
94,33,167,190,101,132,66,54,163
128,34,147,200,102,139,69,44,137
123,34,151,203,92,131,70,51,145
117,34,206,196,90,132,48,51,126
124,46,153,209,75,140,54,51,148
127,36,163,188,95,152,65,40,134
133,39,137,195,79,159,60,47,151
131,44,142,200,84,150,70,46,133
140,32,157,194,76,129,64,55,153
122,31,166,206,85,133,49,46,162
109,39,180,197,75,125,68,55,152
120,27,176,221,87,122,58,51,138
118,46,169,201,83,160,55,38,130
115,34,158,191,85,146,60,50,161
132,34,169,207,74,132,60,50,142
129,38,173,207,75,127,58,56,137
135,38,172,195,90,134,49,38,149
135,34,168,207,96,120,62,39,139
122,45,159,201,92,130,56,43,152
150,38,166,218,87,122,52,42,125
120,35,167,202,101,123,56,45,151
124,39,157,206,85,136,53,37,163
122,39,158,211,95,140,61,42,132
137,37,152,211,90,126,68,41,138
133,41,167,189,94,131,56,51,138
152,37,158,197,72,142,56,54,132
133,38,155,168,98,133,60,51,164
131,45,166,191,98,146,45,35,143
112,45,176,196,87,134,58,43,149
133,35,134,220,112,121,50,44,151
118,26,162,196,95,146,58,41,158
125,47,166,189,78,156,60,33,146
119,38,152,221,85,143,53,47,142
128,31,141,188,88,148,57,46,173
117,32,153,232,88,124,49,48,157
112,48,160,212,89,128,46,47,158
107,38,160,207,84,141,52,55,156
127,36,153,195,100,140,53,41,155
133,35,154,216,90,132,49,51,140
114,36,158,216,89,136,62,53,136
116,44,160,206,101,127,65,47,134
130,37,150,218,80,132,59,44,150
147,29,159,205,99,123,62,47,129
127,42,166,182,88,142,51,60,142
142,38,156,199,78,129,50,40,168
126,53,149,202,87,132,66,47,138
135,35,139,210,106,137,58,50,130
130,39,141,214,93,130,55,44,154
132,34,150,199,91,133,67,54,140
130,30,142,196,101,142,58,47,154
140,38,154,193,72,154,65,48,136
124,35,179,198,116,129,53,37,129
127,39,150,213,78,149,56,40,148
128,39,178,203,79,113,69,43,148
123,37,174,195,106,111,60,41,153
136,40,157,213,92,129,59,39,135
129,40,161,183,92,127,59,55,154
123,47,153,206,86,155,59,42,129
155,56,164,188,82,118,52,47,138
120,42,151,222,93,157,53,35,127
146,50,168,196,94,116,53,39,138
124,38,161,205,79,134,57,47,155
149,32,163,193,79,137,64,47,136
139,44,155,194,103,125,60,45,135
115,38,162,178,122,140,52,48,145
131,49,156,217,101,143,49,32,122
114,37,180,201,87,130,74,41,136
121,39,149,209,78,142,63,58,141
125,46,154,205,94,131,61,34,150
142,46,169,177,89,133,53,50,141
127,38,166,204,89,112,66,44,154
108,39,177,227,78,130,46,52,143
133,32,171,206,88,132,53,44,141
124,52,160,206,82,117,66,47,146
143,48,142,194,101,143,55,48,126
140,36,156,195,103,136,64,43,127
131,36,176,208,93,127,56,45,128
108,36,162,216,110,130,46,49,143
134,34,147,189,85,124,77,48,162
131,39,183,202,96,110,61,43,135
129,35,167,203,82,131,57,53,143
135,41,149,200,75,155,58,47,140
127,29,142,222,90,132,68,40,150
122,40,157,199,77,141,67,44,153
138,37,156,211,82,131,55,42,148
130,32,156,180,110,138,60,47,147
127,37,177,200,84,122,69,38,146
124,30,150,224,91,144,61,54,122
123,49,168,207,89,135,54,55,120
107,31,158,207,88,160,63,45,141
138,38,162,194,104,149,45,30,140
133,42,157,210,80,143,60,42,133
116,37,177,191,92,130,54,54,149
114,41,160,216,94,126,63,39,147
130,38,167,200,97,120,58,41,149
136,41,145,205,99,139,46,50,139
137,31,163,205,90,138,55,40,141
132,50,160,168,89,145,61,44,151
119,38,164,208,81,134,60,47,149
129,44,166,208,85,126,55,66,121
110,45,146,220,85,135,57,45,157
131,39,170,192,92,138,44,47,147
116,37,146,217,105,155,38,53,133
114,35,172,209,98,119,66,51,136
139,36,163,195,91,138,61,38,139
132,37,161,213,93,121,51,43,149
122,49,152,199,88,152,52,41,145
131,40,177,197,91,137,56,37,134
132,43,179,188,73,137,65,47,136
117,28,159,213,92,156,60,43,132
139,40,159,194,85,143,56,40,144
111,43,172,202,103,132,53,45,139
126,41,153,213,74,136,55,54,148
122,32,160,215,100,125,58,33,155
132,34,173,200,90,131,46,46,148
137,38,143,209,104,127,53,50,139
134,42,161,209,99,133,53,46,123
112,34,167,198,95,132,68,42,152
138,44,144,221,95,115,66,46,131
138,27,166,195,88,147,53,33,153
138,53,161,185,89,130,58,47,139
135,37,159,186,78,138,62,51,154
125,46,167,207,77,133,46,57,142
146,41,146,215,80,131,59,39,143
143,34,163,190,95,111,58,41,165
128,39,145,214,84,154,46,55,135
106,36,164,215,89,140,57,44,149
136,36,170,206,88,126,53,42,143
127,32,188,201,88,115,53,41,155
157,34,141,213,101,108,60,42,144
133,28,152,202,82,143,61,58,141
155,42,177,190,81,128,53,45,129
113,31,172,181,105,155,52,50,141
127,28,161,213,95,139,65,49,123
148,38,146,184,90,150,55,56,133
128,39,156,213,81,149,66,44,124
137,39,137,196,88,122,63,60,158
121,43,152,194,74,133,70,40,173
132,38,156,209,75,144,61,47,138
107,35,172,215,98,151,58,45,119
122,38,171,224,80,136,48,41,140
128,40,163,198,77,139,57,46,152
122,50,159,217,91,130,53,39,139
120,31,155,189,102,130,74,47,152
125,31,159,198,108,131,53,50,145
116,35,167,204,90,148,60,42,138
143,44,171,199,79,123,58,52,131
127,40,183,192,74,133,64,40,147
122,39,150,199,87,142,57,57,147
136,54,153,208,93,120,50,45,141
120,36,167,204,80,155,45,55,138
118,36,170,198,94,130,65,44,145
111,44,159,198,98,129,75,47,139
145,47,155,195,81,143,60,50,124
154,32,150,184,102,120,56,54,148
126,35,158,198,81,146,62,45,149
122,29,167,222,82,128,62,55,133
134,46,160,202,98,128,55,36,141
142,25,180,185,90,137,53,38,150
122,28,163,201,96,139,64,46,141
145,30,146,214,94,130,55,46,140
134,29,149,205,104,133,52,61,133
149,34,159,197,96,117,72,34,142
135,47,185,209,71,133,51,42,127
126,34,170,208,85,135,50,47,145
142,38,180,189,77,127,64,38,145
127,47,131,216,98,117,61,45,158
139,29,153,201,91,146,54,52,135
128,31,182,201,90,129,51,41,147
135,49,154,191,86,129,45,45,166
