0,1,2,3,4,5,6,7,8
66,50,118,101,237,46,113,121,148
58,63,119,94,236,66,118,122,124
61,48,116,108,234,57,124,122,130
73,50,108,93,231,56,127,118,144
84,50,118,83,237,55,112,112,149
73,41,119,99,244,65,117,110,132
81,64,109,112,217,62,103,106,146
60,70,120,108,218,73,129,91,131
70,52,117,105,234,51,115,116,140
62,60,110,75,237,58,126,132,140
82,43,126,103,234,60,104,105,143
77,42,128,104,226,57,127,93,146
65,54,114,107,240,53,115,109,143
65,55,119,108,240,54,104,126,129
74,54,106,98,231,52,143,112,130
66,40,128,99,212,58,121,133,143
78,46,121,110,231,45,118,109,142
84,51,122,108,222,66,116,99,132
79,48,113,112,245,49,123,101,130
56,52,131,91,241,54,99,124,152
78,48,115,100,233,62,128,106,130
75,64,117,112,231,55,101,118,127
63,54,135,104,226,54,121,114,129
69,56,122,93,246,51,104,110,149
81,56,130,86,227,48,115,98,159
72,47,108,97,266,51,118,95,146
79,53,125,93,235,52,130,104,129
82,64,127,96,239,50,120,93,129
71,51,101,94,255,49,128,124,127
67,55,131,100,233,53,108,117,136
72,71,140,95,211,59,110,111,131
67,65,124,99,214,45,115,133,138
69,50,129,93,228,64,118,122,127
65,52,125,94,231,54,135,120,124
77,59,126,88,232,60,112,132,114
67,57,102,120,232,51,105,140,126
68,63,129,96,226,52,115,112,139
56,49,112,107,230,72,124,116,134
58,62,134,99,240,58,100,116,133
62,45,110,107,235,61,112,121,147
63,65,122,96,241,51,116,105,141
70,57,116,93,243,53,125,106,137
72,52,142,87,247,47,98,121,134
70,49,120,98,247,53,114,103,146
71,57,115,83,241,54,107,117,155
57,52,113,91,256,51,116,125,139
67,48,133,87,253,55,113,106,138
73,54,121,75,219,57,133,125,143
72,58,116,89,224,67,115,116,143
73,41,136,93,236,62,116,111,132
64,74,129,88,242,59,107,114,123
54,49,135,102,230,51,112,122,145
69,50,115,105,228,58,111,125,139
64,49,123,96,257,61,119,105,126
58,58,105,104,240,54,122,128,131
65,58,110,108,247,65,112,113,122
73,50,105,94,236,64,130,102,146
78,59,128,85,232,62,129,96,131
73,50,105,91,270,58,112,116,125
73,53,129,90,246,58,137,95,119
67,55,119,116,235,53,88,126,141
60,61,122,110,201,68,122,117,139
66,45,116,100,246,63,104,119,141
68,57,121,104,238,57,99,107,149
69,44,115,107,232,51,113,127,142
82,55,126,98,240,48,102,106,143
69,49,94,102,248,61,123,125,129
77,50,135,102,223,54,111,118,130
69,56,123,114,227,51,120,121,119
62,36,133,129,233,52,112,118,125
66,47,136,105,258,43,100,122,123
60,60,140,89,223,54,109,127,138
63,50,110,100,268,50,98,113,148
81,46,126,90,227,46,125,123,136
68,47,94,103,243,58,121,115,151
79,49,121,96,240,53,116,113,133
73,51,129,106,225,45,112,118,141
62,52,132,98,234,51,129,110,132
56,60,122,99,237,55,105,122,144
70,64,102,91,239,45,119,129,141
57,54,132,106,241,59,128,100,123
56,52,129,97,223,61,111,114,157
74,49,107,102,245,64,121,104,134
57,60,123,88,255,58,123,100,136
76,58,100,106,233,62,107,115,143
58,64,113,84,243,58,116,130,134
53,51,128,91,251,52,118,116,140
68,71,105,116,215,54,120,112,139
73,49,101,78,251,54,128,122,144
64,49,129,99,219,51,117,128,144
67,52,122,94,250,58,135,121,101
71,51,103,81,252,64,123,122,133
74,48,108,100,225,53,115,113,164
66,59,108,116,245,60,101,103,142
52,49,125,94,200,54,130,141,155
67,52,106,100,244,62,103,130,136
74,58,129,85,225,62,110,126,131
70,44,111,103,240,56,115,117,144
82,59,109,111,217,42,126,141,113
60,43,125,106,221,59,119,120,147
77,55,95,107,234,49,125,132,126
60,55,107,108,234,40,123,123,150
73,52,129,97,224,46,121,117,141
78,46,124,89,230,63,120,115,135
78,33,114,100,248,55,121,114,137
60,46,123,84,237,56,117,124,153
78,48,109,108,221,48,100,128,160
76,41,122,87,258,55,121,115,125
55,66,144,80,237,58,117,118,125
70,69,107,77,253,63,110,103,148
78,56,127,97,234,78,114,110,106
64,53,148,91,213,57,127,111,136
73,46,127,89,231,43,114,118,159
68,53,112,98,238,61,119,118,133
77,55,111,77,268,78,96,105,133
68,45,125,115,217,54,125,117,134
74,43,118,85,244,56,128,100,152
69,52,140,99,233,49,106,111,141
54,46,108,94,244,63,124,124,143
76,57,107,96,222,62,120,113,147
65,59,120,89,237,66,118,109,137
60,59,110,95,238,55,124,112,147
65,59,112,107,219,55,127,113,143
60,63,112,93,234,60,126,112,140
71,63,116,105,218,46,129,110,142
68,77,120,96,222,62,115,107,133
67,53,105,104,245,35,128,118,145
67,58,125,95,217,46,121,104,167
79,55,121,98,244,59,111,90,143
75,58,110,89,230,49,127,112,150
58,60,131,101,257,54,97,120,122
50,47,131,103,224,55,126,120,144
62,51,101,111,254,69,114,99,139
67,69,109,91,243,57,115,110,139
59,47,118,111,227,46,133,102,157
71,45,131,95,250,49,99,130,130
62,52,121,91,253,51,113,132,125
69,43,114,99,224,64,117,126,144
47,58,123,103,246,54,126,103,140
76,48,121,95,253,53,103,129,122
67,66,105,87,260,50,112,109,144
62,61,124,112,226,48,105,118,144
71,55,126,74,246,56,112,121,139
81,57,115,93,227,61,109,124,133
76,62,121,91,236,51,122,110,131
79,51,97,106,233,56,115,122,141
72,48,124,97,228,68,137,109,117
70,48,121,95,237,57,111,114,147
59,66,120,107,244,51,101,112,140
69,71,128,94,216,62,119,127,114
71,50,133,94,215,54,119,113,151
73,53,128,86,240,53,105,123,139
68,59,124,89,220,68,128,113,131
54,47,119,98,227,54,129,135,137
83,64,107,87,236,54,115,121,133
69,60,133,111,221,56,106,117,127
60,51,122,98,228,55,119,110,157
64,53,110,92,241,56,113,135,136
70,52,126,102,252,52,111,95,140
68,61,117,94,227,74,110,114,135
59,44,127,109,218,63,125,119,136
72,57,106,101,245,62,109,121,127
83,56,113,128,219,71,117,106,107
67,54,117,87,234,43,133,124,141
57,51,127,85,246,69,123,105,137
73,52,117,93,252,53,109,114,137
67,67,129,104,228,43,106,127,129
59,46,110,103,241,58,133,128,122
70,51,141,95,224,56,103,132,128
64,56,121,97,251,48,101,126,136
61,67,111,111,235,51,115,114,135
67,72,107,110,219,62,123,111,129
74,53,126,102,225,75,99,123,123
73,58,121,83,252,50,102,125,136
63,51,133,102,230,57,102,113,149
63,46,111,111,232,52,124,124,137
66,43,107,103,251,72,120,118,120
63,64,119,107,227,54,105,114,147
62,50,130,95,245,52,100,132,134
66,55,103,83,262,47,112,141,131
75,54,109,96,244,54,128,108,132
68,56,113,90,217,68,117,121,150
57,52,116,85,258,60,119,124,129
65,61,120,88,236,61,126,98,145
81,59,127,85,248,55,99,117,129
78,57,122,88,224,55,133,115,128
62,65,121,103,232,58,101,124,134
69,51,107,93,265,54,120,123,118
72,56,111,94,235,75,109,123,125
64,51,127,94,231,49,138,113,133
58,46,132,89,240,60,139,113,123
59,45,141,117,227,54,124,104,129
61,49,130,104,240,62,121,100,133
77,48,125,95,239,53,127,97,139
68,45,105,91,242,53,121,116,159
63,52,114,92,234,63,119,132,131
81,52,115,88,248,65,106,109,136
67,61,105,110,237,54,106,108,152
90,67,118,96,239,55,108,100,127
74,56,129,90,242,46,120,121,122
66,56,110,100,242,60,122,117,127
63,51,128,98,231,64,108,123,134
72,48,113,89,235,58,119,116,150
70,48,131,92,249,58,117,108,127
62,50,113,90,234,55,132,119,145
68,55,108,106,228,52,103,142,138
58,55,116,95,240,66,123,129,118
67,56,121,108,199,61,124,128,136
65,49,118,99,237,56,122,124,130
65,66,112,83,243,68,123,102,138
74,68,116,95,249,46,106,104,142
59,48,112,94,234,65,126,113,149
65,53,107,116,241,52,108,118,140
72,55,133,105,220,56,101,119,139
74,45,103,108,247,53,110,117,143
62,48,135,93,246,60,112,117,127
67,64,120,98,224,54,121,111,141
66,58,120,91,238,46,120,118,143
76,50,108,93,230,64,116,117,146
78,58,106,90,237,55,128,125,123
70,44,96,100,264,71,111,114,130
68,52,110,90,225,57,136,126,136
77,50,125,98,239,54,110,118,129
56,57,119,91,239,69,125,117,127
61,50,129,105,237,50,113,107,148
