0,1,2,3,4,5,6,7,8
16,8,49,108,211,128,96,222,162
19,2,37,124,218,127,91,257,125
23,3,49,102,213,114,109,249,138
17,6,43,122,215,120,115,215,147
27,3,45,116,210,121,103,235,140
16,2,39,110,216,135,111,224,147
26,5,48,108,240,120,101,203,149
17,7,50,110,219,139,94,211,153
21,8,45,107,212,130,111,215,151
16,6,52,119,236,136,91,211,133
25,4,45,118,227,127,93,231,130
22,3,43,110,224,128,93,231,146
27,3,44,106,221,131,100,217,151
23,4,52,107,228,139,98,216,133
18,4,53,100,224,131,94,221,155
29,4,44,99,217,124,101,231,151
27,4,46,110,239,134,93,213,134
21,5,47,130,230,131,89,217,130
21,5,54,104,211,131,97,224,153
24,7,51,98,243,134,94,212,137
19,11,45,111,215,125,122,219,133
17,8,38,116,220,130,116,214,141
17,5,44,112,228,133,90,222,149
25,5,45,115,235,122,93,203,157
24,8,51,95,235,121,117,200,149
27,6,42,118,209,127,114,213,144
24,6,47,104,221,133,96,229,140
18,2,41,107,224,104,116,236,152
28,6,50,112,213,126,104,232,129
22,5,43,118,222,131,95,210,154
25,6,35,115,240,126,95,211,147
22,5,52,103,247,141,81,215,134
26,7,42,119,226,132,106,219,123
27,6,56,117,240,112,103,206,133
26,6,51,98,233,116,102,244,124
20,5,30,121,239,123,86,229,147
25,5,52,114,222,135,91,228,128
15,12,35,104,239,132,97,230,136
18,5,35,103,217,143,106,223,150
40,2,35,106,236,129,75,230,147
23,4,40,99,211,130,111,239,143
16,5,44,123,228,124,109,203,148
28,2,59,110,216,132,87,228,138
18,7,46,121,199,149,77,248,135
24,6,57,120,225,131,87,209,141
14,4,39,106,199,141,104,236,157
21,5,36,95,239,133,93,237,141
23,6,41,129,234,110,106,219,132
32,3,46,117,224,104,86,226,162
31,6,49,111,233,136,83,224,127
21,6,45,107,212,136,105,227,141
29,5,50,128,216,133,89,213,137
22,3,45,120,221,115,119,200,155
22,3,40,106,221,143,81,248,136
20,4,49,105,221,137,97,225,142
21,2,41,101,240,137,105,212,141
27,4,43,113,214,135,101,249,114
20,6,40,113,235,111,94,224,157
26,9,29,115,227,142,91,236,125
28,3,43,107,203,159,97,212,148
28,7,53,107,212,137,96,216,144
18,3,39,125,242,116,107,210,140
25,2,52,107,225,134,103,201,151
30,8,51,101,230,119,97,233,131
20,5,57,114,214,134,101,208,147
20,6,30,114,218,133,110,220,149
29,8,41,122,238,127,99,203,133
15,6,51,116,209,128,105,240,130
26,9,45,107,210,119,112,235,137
25,5,45,99,229,126,102,225,144
29,2,43,125,208,130,94,234,135
17,4,51,109,233,133,102,219,132
28,6,37,117,225,129,89,222,147
26,3,55,104,219,135,114,204,140
26,2,52,113,212,135,104,218,138
26,5,35,115,219,122,103,232,143
25,6,46,96,235,123,93,226,150
18,6,44,115,235,137,98,219,128
14,9,41,136,217,117,100,222,144
21,4,52,97,242,119,112,216,137
30,8,48,118,205,132,86,240,133
26,3,49,109,208,121,102,237,145
23,6,41,130,207,133,103,219,138
23,3,55,117,216,135,99,205,147
24,3,53,120,236,137,88,212,127
21,8,51,108,222,131,98,220,141
32,2,57,98,242,127,97,223,122
23,3,45,113,210,117,91,236,162
21,7,44,121,234,123,94,221,135
23,6,46,119,230,129,100,206,141
29,4,50,116,223,114,103,228,133
27,4,47,117,251,131,102,201,120
28,2,50,114,239,118,111,207,131
21,7,46,101,238,129,85,233,140
14,8,47,111,243,128,103,218,128
27,2,40,129,246,131,103,194,128
28,7,39,104,219,135,108,221,139
22,7,34,98,232,125,105,231,146
21,5,47,121,235,142,85,221,123
17,0,65,127,220,132,103,197,139
27,7,54,110,213,131,105,227,126
21,4,44,105,238,123,111,221,133
21,5,36,101,274,106,102,231,124
27,3,45,113,232,130,101,193,156
25,2,50,118,226,130,108,203,138
16,4,47,102,227,139,110,239,116
23,8,48,93,245,133,95,228,127
26,3,44,114,228,123,100,231,131
23,7,36,112,229,131,89,244,129
28,7,45,100,242,130,101,215,132
17,6,44,114,235,120,93,236,135
23,6,57,100,252,107,103,209,143
25,3,41,121,227,128,98,203,154
24,7,34,125,242,131,104,206,127
20,5,58,109,218,142,104,209,135
22,9,37,111,236,134,90,215,146
24,5,45,106,240,131,98,214,137
28,7,43,111,218,133,104,224,132
36,6,43,120,216,129,104,210,136
25,5,46,104,253,148,84,210,125
21,3,51,117,226,118,107,229,128
22,8,39,110,220,111,99,233,158
23,4,51,110,199,127,102,231,153
17,3,41,109,223,124,96,244,143
24,6,42,96,245,128,104,213,142
19,3,37,120,236,117,84,262,122
21,6,43,105,252,121,85,218,149
24,3,54,101,231,116,108,225,138
22,4,47,119,194,131,119,218,146
25,8,55,104,221,117,98,222,150
20,8,28,121,249,126,110,206,132
18,4,45,120,248,115,108,207,135
28,9,37,112,225,131,102,212,144
28,5,47,123,213,119,107,217,141
26,2,69,107,216,127,97,225,131
25,3,48,135,227,118,101,215,128
30,4,44,121,204,143,98,234,122
32,4,43,132,215,115,100,214,145
17,3,47,114,246,119,94,222,138
27,5,37,118,229,127,95,212,150
19,7,44,122,227,128,100,221,132
34,4,51,109,209,128,92,243,130
21,4,46,100,219,144,92,235,139
19,8,43,115,208,116,94,235,162
25,8,37,119,227,115,104,218,147
23,1,41,119,212,122,101,235,146
26,6,37,125,214,151,95,210,136
23,6,40,105,244,133,101,233,115
24,4,52,121,224,131,97,207,140
27,2,42,99,220,128,94,244,144
17,8,45,122,223,120,119,214,132
22,7,45,119,234,119,105,237,112
26,2,46,122,204,134,96,217,153
20,7,44,114,221,134,110,225,125
27,6,42,92,230,130,97,245,131
28,5,42,108,237,119,110,197,154
19,5,42,112,240,119,102,221,140
17,6,36,105,213,132,98,247,146
33,6,63,107,219,130,98,213,131
18,10,35,104,220,134,103,239,137
26,4,48,113,233,137,90,219,130
23,3,46,130,223,129,100,215,131
21,7,43,127,204,126,113,237,122
24,3,50,109,207,132,105,225,145
17,6,54,122,221,122,102,224,132
29,4,50,105,246,135,85,217,129
30,4,45,125,236,131,87,206,136
29,3,37,122,220,154,108,202,125
20,5,46,110,240,129,98,221,131
19,2,44,126,244,119,102,221,123
24,7,39,112,221,112,111,218,156
17,5,46,97,238,120,89,247,141
25,3,42,117,230,128,105,224,126
25,4,48,103,234,138,106,204,138
12,2,39,115,229,133,117,226,127
14,4,36,138,234,134,91,227,122
21,8,45,91,236,148,92,217,142
33,5,46,106,216,128,92,238,136
26,10,51,127,209,136,85,210,146
23,5,36,111,213,123,92,244,153
22,4,52,106,209,141,89,237,140
24,6,51,135,205,113,101,229,136
21,4,53,110,220,138,96,207,151
22,2,46,127,215,137,96,221,134
23,2,46,119,204,131,109,230,136
15,3,51,104,231,132,116,211,137
25,6,47,104,218,133,88,245,134
21,4,38,124,217,108,93,252,143
26,10,49,98,223,118,105,231,140
34,3,57,112,191,109,91,223,180
23,5,36,103,226,124,103,220,160
22,10,38,123,210,123,95,233,146
25,6,46,108,211,154,105,201,144
22,2,50,111,243,127,96,216,133
26,9,49,122,232,123,85,211,143
19,3,55,124,209,144,97,212,137
28,7,53,104,215,138,104,218,133
26,6,68,115,207,148,107,195,128
26,5,43,104,211,122,112,239,138
15,8,49,115,222,132,104,207,148
21,1,43,101,246,115,94,231,148
23,8,36,94,219,119,125,248,128
30,9,44,114,225,126,106,217,129
20,7,43,97,230,136,111,205,151
27,9,48,120,217,115,97,219,148
19,4,45,117,237,147,102,206,123
24,8,39,108,247,109,88,225,152
26,5,49,111,216,134,100,218,141
21,6,42,126,214,136,98,227,130
26,9,55,125,226,114,91,211,143
22,6,41,119,211,139,113,213,136
30,3,44,102,224,144,112,226,115
17,4,57,118,229,141,95,203,136
21,3,46,113,222,139,104,216,136
22,7,38,110,217,126,97,216,167
27,1,59,117,213,127,103,215,138
19,8,48,136,194,150,105,204,136
29,5,65,117,212,131,100,211,130
28,4,38,132,217,145,97,216,123
17,6,52,109,232,123,105,209,147
20,4,45,122,227,147,90,196,149
22,4,48,114,221,120,103,226,142
23,8,53,95,249,122,85,221,144
23,5,30,111,225,117,119,220,150
26,2,50,94,242,105,109,229,143
